SalePrice,YearBuilt,YearBuilt2,YrSold,Yrsold2,MonthSold,Size(sqf),Size2(sqf),Floor,Floor2,HallwayType,HeatingType,AptManageType,N_Parkinglot(Ground),N_Parkinglot(Basement),TimeToBusStop,TimeToSubway,N_APT,N_APT2,N_manager,N_elevators,N_manager2,N_elevators2,N_FacilitiesNearBy(PublicOffice),N_FacilitiesNearBy(PublicOffice)2,N_FacilitiesNearBy(Hospital),N_FacilitiesNearBy(Dpartmentstore),N_FacilitiesNearBy(Mall),N_FacilitiesNearBy(ETC),N_FacilitiesNearBy(Park),N_SchoolNearBy(Elementary),N_SchoolNearBy(Elementary)2,N_SchoolNearBy(Middle),N_SchoolNearBy(High),N_SchoolNearBy(University),N_FacilitiesInApt,N_FacilitiesNearBy(Total),N_SchoolNearBy(Total),N_SchoolNearBy(Total)2
163716,2005,4020025,2010,4040100,10,914,835396,9,81,mixed,individual_heating,management_in_trust,67,798,0~5min,5min~10min,8,64,6,0,36,0,5,25,2,0,1,5,0,3,9,4,4,4,7,13,15,225
210619,2007,4028049,2010,4040100,10,1103,1216609,14,196,terraced,individual_heating,management_in_trust,554,524,0~5min,0-5min,3,9,5,10,25,100,2,4,2,2,2,0,1,2,4,2,2,2,4,9,8,64
82300,1992,3968064,2010,4040100,10,644,414736,12,144,mixed,individual_heating,self_management,142,79,5min~10min,15min~20min,3,9,4,8,16,64,5,25,1,1,1,1,0,3,9,3,4,4,3,9,14,196
153539,2005,4020025,2010,4040100,10,914,835396,3,9,mixed,individual_heating,management_in_trust,67,798,0~5min,5min~10min,8,64,6,0,36,0,5,25,2,0,1,5,0,3,9,4,4,4,7,13,15,225
103097,2005,4020025,2010,4040100,10,572,327184,2,4,mixed,individual_heating,management_in_trust,67,798,0~5min,5min~10min,8,64,6,0,36,0,5,25,2,0,1,5,0,3,9,4,4,4,7,13,15,225
161946,2008,4032064,2010,4040100,10,829,687241,4,16,terraced,individual_heating,management_in_trust,197,475,5min~10min,0-5min,6,36,6,14,36,196,3,9,1,1,1,0,1,2,4,3,2,2,8,7,9,81
83628,1993,3972049,2010,4040100,10,644,414736,2,4,mixed,individual_heating,management_in_trust,523,536,0~5min,15min~20min,8,64,8,20,64,400,6,36,2,0,1,5,0,4,16,3,5,5,4,14,17,289
184070,2007,4028049,2010,4040100,10,868,753424,3,9,terraced,individual_heating,management_in_trust,0,1270,0~5min,0-5min,7,49,14,16,196,256,3,9,1,2,1,0,2,3,9,3,2,2,10,9,10,100
148672,1986,3944196,2010,4040100,10,1313,1723969,4,16,terraced,central_heating,management_in_trust,713,0,0~5min,10min~15min,7,49,8,27,64,729,5,25,1,1,0,1,1,3,9,1,1,1,4,9,6,36
262831,1986,3944196,2010,4040100,10,1796,3225616,8,64,terraced,central_heating,management_in_trust,713,0,0~5min,10min~15min,7,49,8,27,64,729,5,25,1,1,0,1,1,3,9,1,1,1,4,9,6,36
126548,1986,3944196,2010,4040100,10,914,835396,7,49,terraced,central_heating,management_in_trust,713,0,0~5min,10min~15min,7,49,8,27,64,729,5,25,1,1,0,1,1,3,9,1,1,1,4,9,6,36
229203,2007,4028049,2010,4040100,10,868,753424,15,225,terraced,individual_heating,management_in_trust,0,1270,0~5min,0-5min,7,49,14,16,196,256,3,9,1,2,1,0,2,3,9,3,2,2,10,9,10,100
185840,2006,4024036,2010,4040100,10,903,815409,14,196,terraced,individual_heating,management_in_trust,123,181,5min~10min,0-5min,3,9,3,11,9,121,3,9,1,1,1,2,0,4,16,3,3,1,4,8,11,121
196460,2007,4028049,2010,4040100,10,868,753424,8,64,terraced,individual_heating,management_in_trust,0,1270,0~5min,0-5min,7,49,14,16,196,256,3,9,1,2,1,0,2,3,9,3,2,2,10,9,10,100
238938,2007,4028049,2010,4040100,10,868,753424,18,324,terraced,individual_heating,management_in_trust,0,1270,0~5min,0-5min,7,49,14,16,196,256,3,9,1,2,1,0,2,3,9,3,2,2,10,9,10,100
76548,1997,3988009,2010,4040100,11,644,414736,4,16,mixed,individual_heating,management_in_trust,82,56,5min~10min,15min~20min,1,1,2,4,4,16,7,49,1,2,1,1,1,4,16,0,0,3,5,13,7,49
75221,1997,3988009,2010,4040100,11,644,414736,10,100,mixed,individual_heating,management_in_trust,82,56,5min~10min,15min~20min,1,1,2,4,4,16,7,49,1,2,1,1,1,4,16,0,0,3,5,13,7,49
149557,2006,4024036,2010,4040100,11,636,404496,9,81,terraced,individual_heating,management_in_trust,111,184,5min~10min,10min~15min,3,9,3,0,9,0,2,4,1,1,1,1,0,3,9,2,2,2,5,6,9,81
191150,2006,4024036,2010,4040100,11,910,828100,11,121,terraced,individual_heating,management_in_trust,111,184,5min~10min,10min~15min,3,9,3,0,9,0,2,4,1,1,1,1,0,3,9,2,2,2,5,6,9,81
199115,2006,4024036,2010,4040100,11,910,828100,19,361,terraced,individual_heating,management_in_trust,111,184,5min~10min,10min~15min,3,9,3,0,9,0,2,4,1,1,1,1,0,3,9,2,2,2,5,6,9,81
183185,2006,4024036,2010,4040100,11,910,828100,6,36,terraced,individual_heating,management_in_trust,111,184,5min~10min,10min~15min,3,9,3,0,9,0,2,4,1,1,1,1,0,3,9,2,2,2,5,6,9,81
191150,2006,4024036,2010,4040100,11,910,828100,9,81,terraced,individual_heating,management_in_trust,111,184,5min~10min,10min~15min,3,9,3,0,9,0,2,4,1,1,1,1,0,3,9,2,2,2,5,6,9,81
408849,2007,4028049,2010,4040100,11,1690,2856100,3,9,terraced,individual_heating,management_in_trust,7,605,0~5min,0-5min,2,4,5,5,25,25,4,16,1,2,1,0,1,2,4,1,1,1,5,9,5,25
368141,2007,4028049,2010,4040100,11,1334,1779556,27,729,terraced,individual_heating,management_in_trust,7,605,0~5min,0-5min,2,4,5,5,25,25,4,16,1,2,1,0,1,2,4,1,1,1,5,9,5,25
383185,2007,4028049,2010,4040100,11,1483,2199289,12,144,terraced,individual_heating,management_in_trust,7,605,0~5min,0-5min,2,4,5,5,25,25,4,16,1,2,1,0,1,2,4,1,1,1,5,9,5,25
383185,2007,4028049,2010,4040100,11,1483,2199289,14,196,terraced,individual_heating,management_in_trust,7,605,0~5min,0-5min,2,4,5,5,25,25,4,16,1,2,1,0,1,2,4,1,1,1,5,9,5,25
422123,2007,4028049,2010,4040100,11,1690,2856100,5,25,terraced,individual_heating,management_in_trust,7,605,0~5min,0-5min,2,4,5,5,25,25,4,16,1,2,1,0,1,2,4,1,1,1,5,9,5,25
383185,2007,4028049,2010,4040100,11,1483,2199289,13,169,terraced,individual_heating,management_in_trust,7,605,0~5min,0-5min,2,4,5,5,25,25,4,16,1,2,1,0,1,2,4,1,1,1,5,9,5,25
348672,2007,4028049,2010,4040100,11,1483,2199289,4,16,terraced,individual_heating,management_in_trust,7,605,0~5min,0-5min,2,4,5,5,25,25,4,16,1,2,1,0,1,2,4,1,1,1,5,9,5,25
370796,2007,4028049,2010,4040100,11,1483,2199289,16,256,terraced,individual_heating,management_in_trust,7,605,0~5min,0-5min,2,4,5,5,25,25,4,16,1,2,1,0,1,2,4,1,1,1,5,9,5,25
422123,2007,4028049,2010,4040100,11,1690,2856100,5,25,terraced,individual_heating,management_in_trust,7,605,0~5min,0-5min,2,4,5,5,25,25,4,16,1,2,1,0,1,2,4,1,1,1,5,9,5,25
57522,1986,3944196,2010,4040100,11,508,258064,3,9,corridor,individual_heating,management_in_trust,100,18,0~5min,5min~10min,1,1,1,2,1,4,5,25,1,2,1,1,1,6,36,2,3,2,3,11,13,169
97345,1986,3944196,2010,4040100,11,793,628849,16,256,corridor,individual_heating,management_in_trust,100,18,0~5min,5min~10min,1,1,1,2,1,4,5,25,1,2,1,1,1,6,36,2,3,2,3,11,13,169
65929,1986,3944196,2010,4040100,11,508,258064,7,49,corridor,individual_heating,management_in_trust,100,18,0~5min,5min~10min,1,1,1,2,1,4,5,25,1,2,1,1,1,6,36,2,3,2,3,11,13,169
194690,2006,4024036,2010,4040100,11,914,835396,25,625,terraced,individual_heating,management_in_trust,249,536,0~5min,0-5min,6,36,5,11,25,121,1,1,1,0,1,0,0,2,4,2,1,2,5,3,7,49
238053,2006,4024036,2010,4040100,11,1412,1993744,4,16,terraced,individual_heating,management_in_trust,249,536,0~5min,0-5min,6,36,5,11,25,121,1,1,1,0,1,0,0,2,4,2,1,2,5,3,7,49
258407,2006,4024036,2010,4040100,11,1437,2064969,5,25,terraced,individual_heating,management_in_trust,249,536,0~5min,0-5min,6,36,5,11,25,121,1,1,1,0,1,0,0,2,4,2,1,2,5,3,7,49
176991,2008,4032064,2010,4040100,11,914,835396,3,9,terraced,individual_heating,management_in_trust,197,475,5min~10min,0-5min,6,36,6,14,36,196,3,9,1,1,1,0,1,2,4,3,2,2,8,7,9,81
128318,1993,3972049,2010,4040100,11,914,835396,5,25,mixed,individual_heating,management_in_trust,523,536,0~5min,15min~20min,8,64,8,20,64,400,6,36,2,0,1,5,0,4,16,3,5,5,4,14,17,289
130973,2005,4020025,2010,4040100,11,743,552049,6,36,mixed,individual_heating,management_in_trust,67,798,0~5min,5min~10min,8,64,6,0,36,0,5,25,2,0,1,5,0,3,9,4,4,4,7,13,15,225
141592,2005,4020025,2010,4040100,11,743,552049,11,121,mixed,individual_heating,management_in_trust,67,798,0~5min,5min~10min,8,64,6,0,36,0,5,25,2,0,1,5,0,3,9,4,4,4,7,13,15,225
200884,2005,4020025,2010,4040100,11,1184,1401856,11,121,mixed,individual_heating,management_in_trust,67,798,0~5min,5min~10min,8,64,6,0,36,0,5,25,2,0,1,5,0,3,9,4,4,4,7,13,15,225
179646,2008,4032064,2010,4040100,11,914,835396,5,25,terraced,individual_heating,management_in_trust,197,475,5min~10min,0-5min,6,36,6,14,36,196,3,9,1,1,1,0,1,2,4,3,2,2,8,7,9,81
132743,1993,3972049,2010,4040100,11,914,835396,6,36,mixed,individual_heating,management_in_trust,523,536,0~5min,15min~20min,8,64,8,20,64,400,6,36,2,0,1,5,0,4,16,3,5,5,4,14,17,289
82300,1993,3972049,2010,4040100,11,644,414736,6,36,mixed,individual_heating,management_in_trust,523,536,0~5min,15min~20min,8,64,8,20,64,400,6,36,2,0,1,5,0,4,16,3,5,5,4,14,17,289
236283,2007,4028049,2010,4040100,11,1394,1943236,13,169,terraced,individual_heating,management_in_trust,554,524,0~5min,0-5min,3,9,5,10,25,100,2,4,2,2,2,0,1,2,4,2,2,2,4,9,8,64
170796,2005,4020025,2010,4040100,11,914,835396,23,529,mixed,individual_heating,management_in_trust,67,798,0~5min,5min~10min,8,64,6,0,36,0,5,25,2,0,1,5,0,3,9,4,4,4,7,13,15,225
238938,2007,4028049,2010,4040100,11,1394,1943236,18,324,terraced,individual_heating,management_in_trust,554,524,0~5min,0-5min,3,9,5,10,25,100,2,4,2,2,2,0,1,2,4,2,2,2,4,9,8,64
168141,2005,4020025,2010,4040100,11,914,835396,20,400,mixed,individual_heating,management_in_trust,67,798,0~5min,5min~10min,8,64,6,0,36,0,5,25,2,0,1,5,0,3,9,4,4,4,7,13,15,225
84070,1992,3968064,2010,4040100,11,644,414736,6,36,mixed,individual_heating,self_management,142,79,5min~10min,15min~20min,3,9,4,8,16,64,5,25,1,1,1,1,0,3,9,3,4,4,3,9,14,196
95575,1993,3972049,2010,4040100,11,644,414736,13,169,mixed,individual_heating,management_in_trust,523,536,0~5min,15min~20min,8,64,8,20,64,400,6,36,2,0,1,5,0,4,16,3,5,5,4,14,17,289
230088,2007,4028049,2010,4040100,11,1394,1943236,8,64,terraced,individual_heating,management_in_trust,554,524,0~5min,0-5min,3,9,5,10,25,100,2,4,2,2,2,0,1,2,4,2,2,2,4,9,8,64
132300,1993,3972049,2010,4040100,11,914,835396,24,576,mixed,individual_heating,management_in_trust,523,536,0~5min,15min~20min,8,64,8,20,64,400,6,36,2,0,1,5,0,4,16,3,5,5,4,14,17,289
38495,1992,3968064,2010,4040100,11,355,126025,13,169,corridor,individual_heating,management_in_trust,200,0,5min~10min,10min~15min,3,9,5,10,25,100,7,49,1,1,1,5,1,4,16,3,5,5,3,16,17,289
88495,1992,3968064,2010,4040100,11,644,414736,14,196,mixed,individual_heating,self_management,142,79,5min~10min,15min~20min,3,9,4,8,16,64,5,25,1,1,1,1,0,3,9,3,4,4,3,9,14,196
277876,2007,4028049,2010,4040100,11,1366,1865956,3,9,terraced,individual_heating,management_in_trust,554,524,0~5min,0-5min,3,9,5,10,25,100,2,4,2,2,2,0,1,2,4,2,2,2,4,9,8,64
94690,1993,3972049,2010,4040100,11,644,414736,14,196,mixed,individual_heating,management_in_trust,523,536,0~5min,15min~20min,8,64,8,20,64,400,6,36,2,0,1,5,0,4,16,3,5,5,4,14,17,289
112566,2005,4020025,2010,4040100,11,572,327184,8,64,mixed,individual_heating,management_in_trust,67,798,0~5min,5min~10min,8,64,6,0,36,0,5,25,2,0,1,5,0,3,9,4,4,4,7,13,15,225
37610,1992,3968064,2010,4040100,11,355,126025,2,4,corridor,individual_heating,management_in_trust,200,0,5min~10min,10min~15min,3,9,5,10,25,100,7,49,1,1,1,5,1,4,16,3,5,5,3,16,17,289
61946,1992,3968064,2010,4040100,11,576,331776,2,4,corridor,individual_heating,management_in_trust,200,0,5min~10min,10min~15min,3,9,5,10,25,100,7,49,1,1,1,5,1,4,16,3,5,5,3,16,17,289
172566,2005,4020025,2010,4040100,11,914,835396,22,484,mixed,individual_heating,management_in_trust,67,798,0~5min,5min~10min,8,64,6,0,36,0,5,25,2,0,1,5,0,3,9,4,4,4,7,13,15,225
170796,2005,4020025,2010,4040100,11,914,835396,15,225,mixed,individual_heating,management_in_trust,67,798,0~5min,5min~10min,8,64,6,0,36,0,5,25,2,0,1,5,0,3,9,4,4,4,7,13,15,225
212389,2008,4032064,2010,4040100,11,914,835396,10,100,terraced,individual_heating,management_in_trust,197,475,5min~10min,0-5min,6,36,6,14,36,196,3,9,1,1,1,0,1,2,4,3,2,2,8,7,9,81
61681,1992,3968064,2010,4040100,11,576,331776,11,121,corridor,individual_heating,management_in_trust,200,0,5min~10min,10min~15min,3,9,5,10,25,100,7,49,1,1,1,5,1,4,16,3,5,5,3,16,17,289
113716,2005,4020025,2010,4040100,11,572,327184,3,9,mixed,individual_heating,management_in_trust,67,798,0~5min,5min~10min,8,64,6,0,36,0,5,25,2,0,1,5,0,3,9,4,4,4,7,13,15,225
221238,2007,4028049,2010,4040100,11,1366,1865956,21,441,terraced,individual_heating,management_in_trust,554,524,0~5min,0-5min,3,9,5,10,25,100,2,4,2,2,2,0,1,2,4,2,2,2,4,9,8,64
240707,2007,4028049,2010,4040100,11,868,753424,19,361,terraced,individual_heating,management_in_trust,0,1270,0~5min,0-5min,7,49,14,16,196,256,3,9,1,2,1,0,2,3,9,3,2,2,10,9,10,100
242477,2007,4028049,2010,4040100,11,868,753424,17,289,terraced,individual_heating,management_in_trust,0,1270,0~5min,0-5min,7,49,14,16,196,256,3,9,1,2,1,0,2,3,9,3,2,2,10,9,10,100
176991,1986,3944196,2010,4040100,11,1377,1896129,6,36,terraced,central_heating,management_in_trust,713,0,0~5min,10min~15min,7,49,8,27,64,729,5,25,1,1,0,1,1,3,9,1,1,1,4,9,6,36
233628,2007,4028049,2010,4040100,11,868,753424,21,441,terraced,individual_heating,management_in_trust,0,1270,0~5min,0-5min,7,49,14,16,196,256,3,9,1,2,1,0,2,3,9,3,2,2,10,9,10,100
221238,2007,4028049,2010,4040100,11,868,753424,10,100,terraced,individual_heating,management_in_trust,0,1270,0~5min,0-5min,7,49,14,16,196,256,3,9,1,2,1,0,2,3,9,3,2,2,10,9,10,100
104424,1978,3912484,2010,4040100,11,871,758641,6,36,corridor,individual_heating,self_management,87,0,0~5min,0-5min,2,4,1,4,1,16,3,9,2,1,1,0,0,3,9,3,3,2,3,7,11,121
346017,2007,4028049,2010,4040100,11,1387,1923769,24,576,terraced,individual_heating,management_in_trust,0,1270,0~5min,0-5min,7,49,14,16,196,256,3,9,1,2,1,0,2,3,9,3,2,2,10,9,10,100
163716,2006,4024036,2010,4040100,12,814,662596,15,225,terraced,individual_heating,management_in_trust,111,184,5min~10min,10min~15min,3,9,3,0,9,0,2,4,1,1,1,1,0,3,9,2,2,2,5,6,9,81
198849,2006,4024036,2010,4040100,12,910,828100,11,121,terraced,individual_heating,management_in_trust,111,184,5min~10min,10min~15min,3,9,3,0,9,0,2,4,1,1,1,1,0,3,9,2,2,2,5,6,9,81
64601,1985,3940225,2010,4040100,12,676,456976,10,100,corridor,individual_heating,self_management,80,76,0~5min,5min~10min,1,1,2,2,4,4,5,25,1,2,1,2,1,2,4,1,1,0,3,12,4,16
371681,2007,4028049,2010,4040100,12,1483,2199289,6,36,terraced,individual_heating,management_in_trust,7,605,0~5min,0-5min,2,4,5,5,25,25,4,16,1,2,1,0,1,2,4,1,1,1,5,9,5,25
360176,2007,4028049,2010,4040100,12,1690,2856100,10,100,terraced,individual_heating,management_in_trust,7,605,0~5min,0-5min,2,4,5,5,25,25,4,16,1,2,1,0,1,2,4,1,1,1,5,9,5,25
370796,2007,4028049,2010,4040100,12,1483,2199289,13,169,terraced,individual_heating,management_in_trust,7,605,0~5min,0-5min,2,4,5,5,25,25,4,16,1,2,1,0,1,2,4,1,1,1,5,9,5,25
405309,2007,4028049,2010,4040100,12,1483,2199289,26,676,terraced,individual_heating,management_in_trust,7,605,0~5min,0-5min,2,4,5,5,25,25,4,16,1,2,1,0,1,2,4,1,1,1,5,9,5,25
370796,2007,4028049,2010,4040100,12,1483,2199289,15,225,terraced,individual_heating,management_in_trust,7,605,0~5min,0-5min,2,4,5,5,25,25,4,16,1,2,1,0,1,2,4,1,1,1,5,9,5,25
383185,2007,4028049,2010,4040100,12,1483,2199289,18,324,terraced,individual_heating,management_in_trust,7,605,0~5min,0-5min,2,4,5,5,25,25,4,16,1,2,1,0,1,2,4,1,1,1,5,9,5,25
382300,2007,4028049,2010,4040100,12,1483,2199289,23,529,terraced,individual_heating,management_in_trust,7,605,0~5min,0-5min,2,4,5,5,25,25,4,16,1,2,1,0,1,2,4,1,1,1,5,9,5,25
65929,1986,3944196,2010,4040100,12,508,258064,7,49,corridor,individual_heating,management_in_trust,100,18,0~5min,5min~10min,1,1,1,2,1,4,5,25,1,2,1,1,1,6,36,2,3,2,3,11,13,169
199115,2006,4024036,2010,4040100,12,914,835396,24,576,terraced,individual_heating,management_in_trust,249,536,0~5min,0-5min,6,36,5,11,25,121,1,1,1,0,1,0,0,2,4,2,1,2,5,3,7,49
189823,2006,4024036,2010,4040100,12,914,835396,10,100,terraced,individual_heating,management_in_trust,249,536,0~5min,0-5min,6,36,5,11,25,121,1,1,1,0,1,0,0,2,4,2,1,2,5,3,7,49
314159,2006,4024036,2010,4040100,12,2056,4227136,15,225,terraced,individual_heating,management_in_trust,249,536,0~5min,0-5min,6,36,5,11,25,121,1,1,1,0,1,0,0,2,4,2,1,2,5,3,7,49
83185,1992,3968064,2010,4040100,12,644,414736,9,81,mixed,individual_heating,self_management,142,79,5min~10min,15min~20min,3,9,4,8,16,64,5,25,1,1,1,1,0,3,9,3,4,4,3,9,14,196
142477,2005,4020025,2010,4040100,12,743,552049,15,225,mixed,individual_heating,management_in_trust,67,798,0~5min,5min~10min,8,64,6,0,36,0,5,25,2,0,1,5,0,3,9,4,4,4,7,13,15,225
92920,1993,3972049,2010,4040100,12,644,414736,3,9,mixed,individual_heating,management_in_trust,523,536,0~5min,15min~20min,8,64,8,20,64,400,6,36,2,0,1,5,0,4,16,3,5,5,4,14,17,289
132743,1993,3972049,2010,4040100,12,914,835396,16,256,mixed,individual_heating,management_in_trust,523,536,0~5min,15min~20min,8,64,8,20,64,400,6,36,2,0,1,5,0,4,16,3,5,5,4,14,17,289
63893,1992,3968064,2010,4040100,12,576,331776,11,121,corridor,individual_heating,management_in_trust,200,0,5min~10min,10min~15min,3,9,5,10,25,100,7,49,1,1,1,5,1,4,16,3,5,5,3,16,17,289
108407,1992,3968064,2010,4040100,12,914,835396,3,9,mixed,individual_heating,self_management,142,79,5min~10min,15min~20min,3,9,4,8,16,64,5,25,1,1,1,1,0,3,9,3,4,4,3,9,14,196
175221,2005,4020025,2010,4040100,12,914,835396,1,1,mixed,individual_heating,management_in_trust,67,798,0~5min,5min~10min,8,64,6,0,36,0,5,25,2,0,1,5,0,3,9,4,4,4,7,13,15,225
92920,1993,3972049,2010,4040100,12,644,414736,19,361,mixed,individual_heating,management_in_trust,523,536,0~5min,15min~20min,8,64,8,20,64,400,6,36,2,0,1,5,0,4,16,3,5,5,4,14,17,289
63716,1992,3968064,2010,4040100,12,576,331776,14,196,corridor,individual_heating,management_in_trust,200,0,5min~10min,10min~15min,3,9,5,10,25,100,7,49,1,1,1,5,1,4,16,3,5,5,3,16,17,289
168141,2008,4032064,2010,4040100,12,829,687241,4,16,terraced,individual_heating,management_in_trust,197,475,5min~10min,0-5min,6,36,6,14,36,196,3,9,1,1,1,0,1,2,4,3,2,2,8,7,9,81
243362,2007,4028049,2010,4040100,12,1366,1865956,4,16,terraced,individual_heating,management_in_trust,554,524,0~5min,0-5min,3,9,5,10,25,100,2,4,2,2,2,0,1,2,4,2,2,2,4,9,8,64
146460,2005,4020025,2010,4040100,12,743,552049,17,289,mixed,individual_heating,management_in_trust,67,798,0~5min,5min~10min,8,64,6,0,36,0,5,25,2,0,1,5,0,3,9,4,4,4,7,13,15,225
62389,1992,3968064,2010,4040100,12,576,331776,13,169,corridor,individual_heating,management_in_trust,200,0,5min~10min,10min~15min,3,9,5,10,25,100,7,49,1,1,1,5,1,4,16,3,5,5,3,16,17,289
181415,2008,4032064,2010,4040100,12,914,835396,18,324,terraced,individual_heating,management_in_trust,197,475,5min~10min,0-5min,6,36,6,14,36,196,3,9,1,1,1,0,1,2,4,3,2,2,8,7,9,81
168141,1993,3972049,2010,4040100,12,1761,3101121,7,49,mixed,individual_heating,management_in_trust,523,536,0~5min,15min~20min,8,64,8,20,64,400,6,36,2,0,1,5,0,4,16,3,5,5,4,14,17,289
34513,1992,3968064,2010,4040100,12,355,126025,2,4,corridor,individual_heating,management_in_trust,200,0,5min~10min,10min~15min,3,9,5,10,25,100,7,49,1,1,1,5,1,4,16,3,5,5,3,16,17,289
41061,1992,3968064,2010,4040100,12,355,126025,14,196,corridor,individual_heating,management_in_trust,200,0,5min~10min,10min~15min,3,9,5,10,25,100,7,49,1,1,1,5,1,4,16,3,5,5,3,16,17,289
142035,2005,4020025,2010,4040100,12,743,552049,12,144,mixed,individual_heating,management_in_trust,67,798,0~5min,5min~10min,8,64,6,0,36,0,5,25,2,0,1,5,0,3,9,4,4,4,7,13,15,225
97345,1993,3972049,2010,4040100,12,644,414736,17,289,mixed,individual_heating,management_in_trust,523,536,0~5min,15min~20min,8,64,8,20,64,400,6,36,2,0,1,5,0,4,16,3,5,5,4,14,17,289
132743,1993,3972049,2010,4040100,12,914,835396,5,25,mixed,individual_heating,management_in_trust,523,536,0~5min,15min~20min,8,64,8,20,64,400,6,36,2,0,1,5,0,4,16,3,5,5,4,14,17,289
245575,2007,4028049,2010,4040100,12,1394,1943236,26,676,terraced,individual_heating,management_in_trust,554,524,0~5min,0-5min,3,9,5,10,25,100,2,4,2,2,2,0,1,2,4,2,2,2,4,9,8,64
221238,2008,4032064,2010,4040100,12,1167,1361889,15,225,terraced,individual_heating,management_in_trust,197,475,5min~10min,0-5min,6,36,6,14,36,196,3,9,1,1,1,0,1,2,4,3,2,2,8,7,9,81
167256,2005,4020025,2010,4040100,12,914,835396,19,361,mixed,individual_heating,management_in_trust,67,798,0~5min,5min~10min,8,64,6,0,36,0,5,25,2,0,1,5,0,3,9,4,4,4,7,13,15,225
167699,2005,4020025,2010,4040100,12,914,835396,6,36,mixed,individual_heating,management_in_trust,67,798,0~5min,5min~10min,8,64,6,0,36,0,5,25,2,0,1,5,0,3,9,4,4,4,7,13,15,225
176991,2008,4032064,2010,4040100,12,829,687241,6,36,terraced,individual_heating,management_in_trust,197,475,5min~10min,0-5min,6,36,6,14,36,196,3,9,1,1,1,0,1,2,4,3,2,2,8,7,9,81
73840,2005,4020025,2010,4040100,12,572,327184,19,361,mixed,individual_heating,management_in_trust,67,798,0~5min,5min~10min,8,64,6,0,36,0,5,25,2,0,1,5,0,3,9,4,4,4,7,13,15,225
228318,2007,4028049,2010,4040100,12,1103,1216609,21,441,terraced,individual_heating,management_in_trust,554,524,0~5min,0-5min,3,9,5,10,25,100,2,4,2,2,2,0,1,2,4,2,2,2,4,9,8,64
135398,1993,3972049,2010,4040100,12,914,835396,6,36,mixed,individual_heating,management_in_trust,523,536,0~5min,15min~20min,8,64,8,20,64,400,6,36,2,0,1,5,0,4,16,3,5,5,4,14,17,289
119469,1978,3912484,2010,4040100,12,903,815409,5,25,corridor,individual_heating,self_management,87,0,0~5min,0-5min,2,4,1,4,1,16,3,9,2,1,1,0,0,3,9,3,3,2,3,7,11,121
159292,2006,4024036,2010,4040100,12,903,815409,4,16,terraced,individual_heating,management_in_trust,123,181,5min~10min,0-5min,3,9,3,11,9,121,3,9,1,1,1,2,0,4,16,3,3,1,4,8,11,121
228318,2007,4028049,2010,4040100,12,868,753424,19,361,terraced,individual_heating,management_in_trust,0,1270,0~5min,0-5min,7,49,14,16,196,256,3,9,1,2,1,0,2,3,9,3,2,2,10,9,10,100
207964,2007,4028049,2010,4040100,12,868,753424,4,16,terraced,individual_heating,management_in_trust,0,1270,0~5min,0-5min,7,49,14,16,196,256,3,9,1,2,1,0,2,3,9,3,2,2,10,9,10,100
218584,2007,4028049,2010,4040100,12,868,753424,11,121,terraced,individual_heating,management_in_trust,0,1270,0~5min,0-5min,7,49,14,16,196,256,3,9,1,2,1,0,2,3,9,3,2,2,10,9,10,100
206194,2007,4028049,2010,4040100,12,868,753424,12,144,terraced,individual_heating,management_in_trust,0,1270,0~5min,0-5min,7,49,14,16,196,256,3,9,1,2,1,0,2,3,9,3,2,2,10,9,10,100
190265,2007,4028049,2010,4040100,12,868,753424,5,25,terraced,individual_heating,management_in_trust,0,1270,0~5min,0-5min,7,49,14,16,196,256,3,9,1,2,1,0,2,3,9,3,2,2,10,9,10,100
215044,2007,4028049,2010,4040100,12,868,753424,18,324,terraced,individual_heating,management_in_trust,0,1270,0~5min,0-5min,7,49,14,16,196,256,3,9,1,2,1,0,2,3,9,3,2,2,10,9,10,100
112389,1978,3912484,2010,4040100,12,903,815409,12,144,corridor,individual_heating,self_management,87,0,0~5min,0-5min,2,4,1,4,1,16,3,9,2,1,1,0,0,3,9,3,3,2,3,7,11,121
230088,2007,4028049,2010,4040100,12,868,753424,17,289,terraced,individual_heating,management_in_trust,0,1270,0~5min,0-5min,7,49,14,16,196,256,3,9,1,2,1,0,2,3,9,3,2,2,10,9,10,100
234513,2007,4028049,2010,4040100,12,868,753424,22,484,terraced,individual_heating,management_in_trust,0,1270,0~5min,0-5min,7,49,14,16,196,256,3,9,1,2,1,0,2,3,9,3,2,2,10,9,10,100
75221,1997,3988009,2011,4044121,1,644,414736,11,121,mixed,individual_heating,management_in_trust,82,56,5min~10min,15min~20min,1,1,2,4,4,16,7,49,1,2,1,1,1,4,16,0,0,3,5,13,7,49
